study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
148,80,24,119,460,Energetic,Productive
174,7,49,163,408,Neutral,Leisure
132,56,231,61,462,Happy,Leisure
57,68,168,57,475,Sad,Leisure
18,44,94,87,472,Sad,Leisure
18,10,124,47,328,Tired,Leisure
36,37,64,19,397,Neutral,Leisure
67,56,118,63,382,Sad,Leisure
179,31,196,94,321,Neutral,Leisure
178,28,152,70,453,Sad,Leisure
69,35,139,173,457,Tired,Leisure
90,26,224,129,444,Sad,Leisure
127,3,87,156,402,Energetic,Leisure
108,25,53,33,345,Neutral,Productive
86,87,215,91,359,Energetic,Leisure
48,67,210,129,331,Sad,Leisure
30,87,138,146,461,Sad,Leisure
172,40,202,87,459,Tired,Leisure
178,16,172,140,363,Neutral,Leisure
3,25,123,147,333,Neutral,Leisure
170,77,212,113,459,Neutral,Leisure
145,70,238,141,427,Tired,Leisure
149,80,62,61,339,Happy,Productive
125,0,43,134,417,Sad,Leisure
5,23,234,143,405,Neutral,Leisure
33,87,81,117,410,Neutral,Leisure
47,70,38,157,321,Tired,Leisure
83,81,145,99,385,Sad,Leisure
22,6,4,100,461,Tired,Leisure
1,6,162,112,472,Sad,Leisure
122,18,19,148,337,Neutral,Leisure
42,79,90,159,332,Tired,Leisure
157,6,144,73,430,Energetic,Leisure
151,5,126,50,348,Tired,Leisure
129,52,73,41,463,Happy,Productive
11,6,156,122,391,Energetic,Leisure
72,63,16,9,333,Neutral,Productive
142,62,220,1,446,Happy,Leisure
85,52,152,157,373,Neutral,Leisure
143,20,142,155,452,Energetic,Leisure
123,64,114,151,440,Energetic,Leisure
161,34,88,66,384,Sad,Productive
51,90,22,32,346,Happy,Productive
76,51,23,93,410,Neutral,Productive
26,59,90,80,434,Tired,Leisure
160,35,33,125,337,Tired,Productive
165,12,240,38,390,Tired,Leisure
164,70,123,88,455,Tired,Productive
139,61,124,145,309,Neutral,Leisure
139,42,216,102,362,Happy,Leisure
37,45,198,5,479,Neutral,Leisure
46,55,174,91,328,Happy,Leisure
8,60,76,37,333,Happy,Leisure
74,21,163,11,409,Sad,Leisure
67,67,140,64,438,Happy,Leisure
17,47,26,66,436,Energetic,Leisure
89,43,225,101,465,Neutral,Leisure
110,64,171,94,435,Energetic,Leisure
148,18,99,78,317,Energetic,Leisure
119,70,98,143,342,Happy,Leisure
115,22,113,157,340,Sad,Leisure
137,17,55,176,403,Happy,Leisure
55,43,162,149,348,Tired,Leisure
82,89,136,36,314,Energetic,Leisure
3,76,218,118,331,Neutral,Leisure
91,8,164,30,398,Neutral,Leisure
119,21,172,32,339,Tired,Leisure
13,7,68,13,474,Energetic,Leisure
125,86,215,9,451,Energetic,Leisure
180,72,188,43,363,Sad,Productive
100,26,110,152,471,Energetic,Leisure
15,74,31,124,463,Tired,Leisure
78,56,1,11,332,Tired,Productive
70,23,26,88,405,Happy,Leisure
62,20,22,157,329,Tired,Leisure
25,35,65,144,313,Neutral,Leisure
55,24,170,17,391,Energetic,Leisure
145,18,62,151,373,Sad,Leisure
79,52,40,168,313,Neutral,Leisure
66,80,75,23,418,Sad,Productive
180,51,86,65,335,Tired,Productive
112,4,84,48,309,Tired,Leisure
108,41,170,38,313,Sad,Leisure
171,64,201,90,451,Energetic,Leisure
105,50,154,103,370,Sad,Leisure
22,5,197,88,410,Tired,Leisure
64,24,57,18,422,Sad,Productive
82,29,135,83,399,Neutral,Leisure
75,13,142,99,360,Sad,Leisure
45,65,173,122,360,Sad,Leisure
79,28,239,18,373,Sad,Leisure
39,35,78,164,463,Energetic,Leisure
17,56,39,163,305,Sad,Leisure
132,44,109,153,386,Sad,Leisure
9,80,164,176,316,Happy,Leisure
90,49,215,178,424,Tired,Leisure
60,13,99,136,379,Tired,Leisure
13,45,17,171,451,Happy,Leisure
65,46,15,132,449,Neutral,Leisure
80,24,131,150,380,Happy,Leisure
171,18,63,17,368,Energetic,Productive
3,58,168,48,308,Sad,Leisure
65,67,199,13,432,Sad,Leisure
97,21,149,0,346,Neutral,Leisure
131,87,202,60,418,Neutral,Leisure
79,26,21,42,421,Happy,Productive
31,66,58,94,309,Energetic,Leisure
9,70,171,35,431,Sad,Leisure
109,73,80,112,348,Sad,Leisure
137,78,115,180,480,Tired,Leisure
127,16,139,69,310,Energetic,Leisure
176,69,171,46,326,Energetic,Productive
36,83,158,86,340,Energetic,Leisure
179,86,106,0,349,Happy,Productive
122,82,152,168,347,Tired,Leisure
24,57,182,111,303,Sad,Leisure
18,87,217,112,374,Neutral,Leisure
119,59,118,35,429,Sad,Productive
56,3,108,109,338,Energetic,Leisure
162,80,54,64,411,Happy,Productive
95,31,72,117,317,Neutral,Leisure
1,84,126,55,464,Sad,Leisure
161,89,28,123,318,Tired,Productive
106,15,205,93,444,Tired,Leisure
125,40,91,151,317,Happy,Leisure
109,39,88,165,316,Tired,Leisure
175,76,8,69,407,Sad,Productive
52,9,187,45,414,Neutral,Leisure
106,49,216,135,480,Neutral,Leisure
41,6,225,169,474,Neutral,Leisure
171,37,164,135,348,Neutral,Leisure
136,49,166,16,331,Neutral,Productive
89,29,6,79,424,Tired,Productive
115,14,133,90,339,Tired,Leisure
43,15,71,104,316,Tired,Leisure
76,69,171,176,390,Neutral,Leisure
20,39,53,159,342,Sad,Leisure
24,52,136,78,417,Sad,Leisure
36,64,79,35,388,Tired,Leisure
57,17,203,157,428,Tired,Leisure
123,23,122,176,382,Sad,Leisure
171,20,74,69,381,Energetic,Productive
44,85,173,74,377,Sad,Leisure
64,18,236,40,411,Energetic,Leisure
124,4,122,150,379,Sad,Leisure
129,13,226,135,428,Neutral,Leisure
7,72,145,34,340,Happy,Leisure
167,86,70,30,471,Happy,Productive
131,38,208,66,453,Neutral,Leisure
126,51,77,133,440,Tired,Leisure
175,49,173,35,479,Energetic,Productive
144,68,81,98,429,Happy,Productive
19,41,17,2,404,Tired,Productive
20,85,59,69,396,Tired,Leisure
116,56,208,65,365,Sad,Leisure
21,73,16,7,456,Tired,Productive
52,84,79,8,357,Energetic,Productive
109,16,159,15,418,Happy,Leisure
55,12,49,46,317,Happy,Leisure
5,37,175,127,394,Tired,Leisure
62,30,75,6,353,Tired,Productive
147,47,184,147,334,Energetic,Leisure
16,25,24,82,418,Tired,Leisure
103,50,213,174,320,Sad,Leisure
68,81,90,125,312,Energetic,Leisure
168,38,104,160,467,Neutral,Leisure
63,54,106,105,432,Energetic,Leisure
107,66,229,148,379,Happy,Leisure
175,83,80,61,459,Energetic,Productive
68,8,143,31,477,Happy,Leisure
79,10,16,162,350,Energetic,Leisure
26,18,106,86,408,Energetic,Leisure
132,21,150,169,432,Sad,Leisure
11,0,157,77,389,Neutral,Leisure
23,43,193,98,347,Happy,Leisure
26,4,111,145,413,Neutral,Leisure
132,20,84,8,355,Tired,Productive
171,87,101,108,464,Tired,Productive
34,51,156,22,439,Happy,Leisure
65,38,142,11,471,Neutral,Leisure
42,76,117,79,333,Happy,Leisure
125,20,197,157,435,Happy,Leisure
129,65,16,48,384,Happy,Productive
171,70,24,173,310,Energetic,Productive
22,69,238,31,437,Neutral,Leisure
176,71,159,9,347,Neutral,Productive
133,41,179,128,464,Tired,Leisure
68,53,240,136,364,Sad,Leisure
31,71,103,128,462,Sad,Leisure
122,3,206,98,413,Sad,Leisure
16,23,82,15,345,Tired,Leisure
179,47,14,38,331,Neutral,Productive
142,89,205,69,374,Happy,Leisure
47,5,103,135,365,Sad,Leisure
70,27,133,12,414,Neutral,Leisure
136,80,162,74,448,Tired,Leisure
160,23,217,1,363,Tired,Leisure
145,50,231,159,460,Happy,Leisure
168,19,188,49,306,Energetic,Leisure
163,89,3,61,446,Tired,Productive
92,70,29,139,422,Sad,Leisure
64,26,122,38,405,Energetic,Leisure
98,49,1,2,349,Neutral,Productive
37,19,20,44,321,Neutral,Leisure
43,45,78,98,377,Happy,Leisure
76,34,88,55,391,Tired,Leisure
61,37,138,144,376,Energetic,Leisure
15,34,193,78,388,Neutral,Leisure
95,50,166,85,437,Energetic,Leisure
40,37,236,139,328,Energetic,Leisure
55,19,130,34,429,Happy,Leisure
45,10,207,163,347,Energetic,Leisure
176,55,86,106,461,Energetic,Productive
102,30,93,158,326,Sad,Leisure
129,10,195,88,469,Sad,Leisure
82,64,54,105,348,Neutral,Leisure
106,20,22,105,439,Energetic,Leisure
51,63,21,125,440,Neutral,Leisure
170,9,213,62,377,Sad,Leisure
80,9,222,136,311,Energetic,Leisure
67,61,29,131,309,Energetic,Leisure
167,27,217,151,303,Happy,Leisure
54,86,130,74,442,Neutral,Leisure
120,63,224,68,345,Happy,Leisure
43,29,188,29,356,Neutral,Leisure
92,69,83,132,476,Energetic,Leisure
141,54,198,47,407,Happy,Leisure
66,34,37,85,313,Energetic,Leisure
39,72,102,167,369,Sad,Leisure
1,4,93,78,316,Neutral,Leisure
44,49,113,53,416,Happy,Leisure
99,49,197,148,378,Sad,Leisure
15,14,130,59,357,Sad,Leisure
143,21,131,16,359,Happy,Productive
90,87,158,172,310,Happy,Leisure
11,6,94,175,451,Tired,Leisure
152,34,46,133,465,Neutral,Productive
10,76,176,43,305,Tired,Leisure
178,28,49,7,379,Happy,Productive
82,39,77,78,327,Neutral,Leisure
22,90,136,123,455,Energetic,Leisure
39,58,50,24,376,Tired,Productive
66,12,34,163,393,Neutral,Leisure
121,3,95,59,418,Happy,Leisure
41,7,70,118,354,Tired,Leisure
25,14,126,66,408,Happy,Leisure
29,5,84,145,441,Sad,Leisure
177,74,139,5,389,Energetic,Productive
68,88,32,52,442,Neutral,Productive
22,19,196,78,460,Happy,Leisure
55,55,9,90,461,Tired,Productive
17,48,54,156,450,Happy,Leisure
113,68,151,74,315,Energetic,Leisure
119,75,64,4,373,Neutral,Productive
31,49,14,84,396,Neutral,Leisure
152,54,132,166,320,Neutral,Leisure
132,15,149,145,356,Happy,Leisure
49,39,27,38,372,Tired,Productive
47,70,118,128,469,Tired,Leisure
109,41,84,80,405,Neutral,Leisure
178,23,21,90,324,Tired,Productive
89,27,185,145,311,Energetic,Leisure
73,24,91,134,424,Tired,Leisure
5,71,30,48,309,Tired,Leisure
127,59,203,26,433,Sad,Leisure
52,37,198,99,443,Sad,Leisure
112,58,174,34,448,Sad,Leisure
168,22,154,37,467,Energetic,Leisure
96,71,69,22,343,Tired,Productive
14,51,19,24,439,Neutral,Productive
48,66,91,149,322,Neutral,Leisure
122,54,238,134,398,Sad,Leisure
169,72,102,71,446,Happy,Productive
88,51,69,63,349,Tired,Productive
157,73,213,55,415,Neutral,Leisure
120,18,43,132,419,Sad,Leisure
144,47,3,104,349,Happy,Productive
134,62,192,70,452,Sad,Leisure
151,34,218,57,431,Energetic,Leisure
100,32,122,51,423,Happy,Leisure
105,73,218,107,442,Neutral,Leisure
69,34,142,174,474,Neutral,Leisure
7,7,172,8,411,Sad,Leisure
12,1,3,127,426,Neutral,Leisure
0,9,87,127,452,Sad,Leisure
125,15,210,141,434,Sad,Leisure
20,45,67,76,409,Tired,Leisure
93,76,133,28,332,Neutral,Productive
86,1,158,172,356,Happy,Leisure
72,35,204,175,404,Happy,Leisure
75,53,229,130,312,Happy,Leisure
176,62,68,23,369,Happy,Productive
169,43,72,44,323,Happy,Productive
112,85,9,32,375,Happy,Productive
150,3,166,69,480,Sad,Leisure
121,15,25,8,440,Sad,Productive
141,41,201,103,457,Tired,Leisure
96,56,205,56,318,Neutral,Leisure
84,90,104,114,474,Tired,Leisure
143,66,56,66,322,Neutral,Productive
94,38,205,178,372,Tired,Leisure
116,44,239,17,433,Tired,Leisure
87,87,80,27,348,Energetic,Productive
48,61,149,110,401,Happy,Leisure
140,14,234,138,423,Tired,Leisure
129,38,24,127,470,Energetic,Productive
157,83,176,98,475,Happy,Leisure
120,23,103,83,305,Happy,Leisure
37,50,120,128,375,Energetic,Leisure
57,7,87,175,477,Energetic,Leisure
112,86,68,102,441,Tired,Productive
114,73,131,146,312,Neutral,Leisure
32,46,99,128,349,Neutral,Leisure
149,85,60,122,465,Happy,Productive
13,68,109,23,305,Neutral,Leisure
170,56,180,62,375,Sad,Leisure
87,7,139,50,359,Energetic,Leisure
153,87,107,166,390,Neutral,Leisure
145,5,54,2,462,Tired,Productive
25,68,162,127,475,Tired,Leisure
134,35,159,172,346,Energetic,Leisure
152,31,18,88,314,Neutral,Productive
134,10,47,117,438,Neutral,Leisure
138,53,175,39,369,Sad,Leisure
149,23,76,51,377,Sad,Productive
25,42,160,6,476,Sad,Leisure
80,35,171,98,327,Sad,Leisure
146,24,94,126,445,Neutral,Leisure
169,85,129,148,383,Tired,Leisure
31,29,53,85,330,Energetic,Leisure
41,25,194,111,409,Sad,Leisure
173,38,93,131,361,Sad,Leisure
65,90,7,137,325,Energetic,Productive
168,1,125,92,323,Neutral,Leisure
76,6,184,90,347,Energetic,Leisure
29,87,194,160,383,Happy,Leisure
117,18,60,106,342,Tired,Leisure
63,86,134,69,397,Happy,Leisure
162,34,11,29,391,Tired,Productive
26,49,170,47,342,Neutral,Leisure
88,34,64,33,357,Tired,Productive
30,72,101,129,480,Sad,Leisure
65,31,24,179,318,Energetic,Leisure
95,0,26,26,331,Energetic,Productive
141,81,65,111,420,Tired,Productive
127,54,80,36,418,Energetic,Productive
0,69,70,44,426,Energetic,Leisure
56,50,216,1,479,Energetic,Leisure
142,56,2,8,467,Neutral,Productive
117,46,74,14,476,Sad,Productive
29,2,89,49,312,Sad,Leisure
119,11,174,100,371,Happy,Leisure
132,43,142,160,387,Tired,Leisure
63,50,135,62,405,Tired,Leisure
132,62,79,35,317,Tired,Productive
97,17,224,98,317,Neutral,Leisure
8,24,179,36,430,Neutral,Leisure
0,4,10,118,412,Energetic,Leisure
98,15,237,135,412,Happy,Leisure
140,67,46,83,449,Happy,Productive
94,21,143,62,433,Tired,Leisure
45,39,224,156,364,Happy,Leisure
168,54,56,108,385,Energetic,Productive
63,47,224,50,424,Energetic,Leisure
153,46,117,96,391,Neutral,Leisure
107,55,128,116,326,Happy,Leisure
174,33,234,86,393,Sad,Leisure
5,82,232,105,317,Neutral,Leisure
27,39,201,118,449,Neutral,Leisure
74,53,20,51,338,Happy,Productive
98,47,24,71,356,Happy,Productive
99,52,167,121,302,Energetic,Leisure
113,76,95,163,338,Tired,Leisure
56,39,232,142,339,Energetic,Leisure
162,65,23,79,480,Neutral,Productive
100,19,225,7,465,Tired,Leisure
42,43,70,83,355,Energetic,Leisure
12,76,170,166,406,Happy,Leisure
101,20,200,104,387,Neutral,Leisure
163,0,106,66,312,Sad,Leisure
125,74,63,36,380,Energetic,Productive
17,79,25,5,448,Energetic,Productive
29,80,94,64,322,Sad,Leisure
154,80,130,159,328,Tired,Leisure
165,47,236,178,476,Happy,Leisure
101,71,186,175,460,Tired,Leisure
179,83,108,105,373,Sad,Productive
162,9,177,38,399,Tired,Leisure
139,63,32,69,410,Sad,Productive
143,73,63,6,335,Sad,Productive
180,51,50,61,364,Sad,Productive
99,85,36,119,464,Happy,Productive
28,47,49,159,480,Energetic,Leisure
128,73,109,35,375,Neutral,Productive
131,87,78,96,407,Energetic,Productive
73,62,163,83,432,Tired,Leisure
148,1,155,32,420,Tired,Leisure
94,86,84,28,414,Happy,Productive
45,21,168,43,475,Sad,Leisure
152,29,203,162,334,Sad,Leisure
58,53,45,21,439,Energetic,Productive
101,3,135,35,410,Happy,Leisure
87,86,51,16,415,Happy,Productive
151,19,238,114,426,Tired,Leisure
132,25,120,111,449,Tired,Leisure
163,57,90,94,410,Happy,Productive
170,51,138,55,374,Sad,Productive
125,37,70,99,329,Happy,Leisure
50,88,113,112,459,Tired,Leisure
107,24,83,37,477,Sad,Productive
155,33,229,17,324,Energetic,Leisure
59,51,189,0,390,Sad,Leisure
38,3,233,126,433,Happy,Leisure
162,34,18,85,375,Happy,Productive
78,25,236,125,412,Happy,Leisure
46,9,51,73,369,Neutral,Leisure
81,32,3,166,461,Energetic,Leisure
6,42,90,166,355,Sad,Leisure
67,44,119,39,435,Sad,Leisure
158,21,123,15,315,Sad,Productive
43,68,146,138,307,Neutral,Leisure
71,18,7,131,381,Happy,Leisure
53,23,13,150,426,Happy,Leisure
84,18,29,113,387,Sad,Leisure
46,71,75,55,417,Energetic,Leisure
77,45,96,35,329,Energetic,Leisure
122,85,139,84,326,Happy,Leisure
47,32,18,69,423,Sad,Leisure
14,13,71,3,435,Happy,Leisure
140,1,113,163,455,Tired,Leisure
4,22,157,73,480,Energetic,Leisure
65,89,46,180,339,Happy,Leisure
9,35,116,147,472,Sad,Leisure
42,72,50,61,417,Neutral,Productive
52,20,203,5,355,Sad,Leisure
56,2,187,55,378,Energetic,Leisure
63,4,168,137,436,Neutral,Leisure
150,78,198,97,369,Tired,Leisure
65,42,173,42,478,Tired,Leisure
159,24,205,47,397,Tired,Leisure
177,3,14,90,343,Energetic,Productive
117,18,186,57,470,Tired,Leisure
143,18,134,180,423,Tired,Leisure
71,85,83,96,328,Energetic,Leisure
40,17,210,176,359,Happy,Leisure
4,54,122,178,345,Energetic,Leisure
94,26,52,137,342,Happy,Leisure
12,13,81,83,428,Energetic,Leisure
95,76,54,145,463,Happy,Leisure
108,71,130,108,446,Neutral,Leisure
21,24,153,94,364,Sad,Leisure
104,2,213,124,404,Neutral,Leisure
55,88,212,43,362,Tired,Leisure
167,16,23,50,364,Happy,Productive
150,33,231,155,302,Energetic,Leisure
171,4,59,14,434,Tired,Productive
171,69,221,21,409,Neutral,Leisure
152,37,176,62,333,Energetic,Leisure
8,57,106,160,451,Energetic,Leisure
170,44,183,51,434,Tired,Leisure
27,17,29,85,356,Sad,Leisure
143,53,24,40,434,Tired,Productive
86,13,126,83,324,Sad,Leisure
6,88,202,65,474,Energetic,Leisure
10,10,42,122,352,Neutral,Leisure
180,82,166,143,328,Energetic,Leisure
179,31,176,92,341,Energetic,Leisure
107,13,21,152,410,Sad,Leisure
72,18,43,163,474,Happy,Leisure
9,58,112,126,319,Happy,Leisure
41,26,118,161,316,Happy,Leisure
130,3,94,116,343,Tired,Leisure
102,58,226,124,439,Happy,Leisure
33,84,40,2,351,Tired,Productive
139,8,133,32,342,Sad,Leisure
101,81,184,63,365,Tired,Leisure
150,55,160,22,462,Happy,Productive
40,43,61,70,307,Tired,Leisure
174,43,194,102,379,Neutral,Leisure
178,19,199,84,367,Happy,Leisure
155,71,161,87,411,Happy,Leisure
72,31,213,158,459,Sad,Leisure
1,21,209,71,330,Sad,Leisure
26,55,8,94,464,Sad,Leisure
104,57,232,146,416,Neutral,Leisure
130,69,31,118,431,Tired,Productive
158,88,67,30,436,Neutral,Productive
129,63,108,113,383,Tired,Leisure
21,46,105,174,340,Neutral,Leisure
41,20,223,170,473,Neutral,Leisure
1,17,143,131,472,Tired,Leisure
158,51,204,172,450,Neutral,Leisure
11,48,12,56,381,Happy,Leisure
15,0,7,65,451,Happy,Leisure
52,78,192,41,313,Happy,Leisure
48,84,117,37,306,Energetic,Leisure
75,77,130,166,365,Neutral,Leisure
3,64,43,32,375,Tired,Leisure
142,33,214,100,311,Tired,Leisure
107,90,201,175,413,Energetic,Leisure
131,19,179,7,365,Energetic,Leisure
117,6,19,10,412,Sad,Productive
89,14,204,93,376,Neutral,Leisure
80,31,166,127,473,Tired,Leisure
15,62,144,134,374,Neutral,Leisure
129,31,169,160,367,Energetic,Leisure
179,12,185,62,319,Energetic,Leisure
74,3,76,53,452,Energetic,Leisure
59,55,179,24,361,Tired,Leisure
54,19,21,118,343,Tired,Leisure
86,19,1,128,459,Sad,Leisure
162,80,74,52,360,Energetic,Productive
121,45,133,139,398,Happy,Leisure
178,61,112,81,427,Energetic,Productive
163,13,42,144,423,Energetic,Leisure
144,49,110,162,417,Tired,Leisure
35,23,178,62,416,Sad,Leisure
91,88,174,60,443,Neutral,Leisure
34,89,199,96,433,Energetic,Leisure
18,27,206,113,405,Neutral,Leisure
16,39,224,66,301,Tired,Leisure
75,82,144,165,300,Tired,Leisure
115,79,65,63,410,Energetic,Productive
41,43,19,6,400,Tired,Productive
16,19,21,99,342,Tired,Leisure
8,87,29,78,425,Sad,Leisure
151,24,191,48,312,Tired,Leisure
141,51,41,99,349,Neutral,Productive
156,25,236,43,358,Neutral,Leisure
172,44,55,169,423,Energetic,Leisure
19,72,219,7,348,Sad,Leisure
96,23,38,63,427,Tired,Productive
22,45,236,172,428,Happy,Leisure
32,30,228,12,368,Energetic,Leisure
91,83,46,3,320,Happy,Productive
112,18,45,39,406,Sad,Productive
29,2,157,144,453,Happy,Leisure
93,80,19,9,305,Neutral,Productive
39,2,137,180,340,Energetic,Leisure
6,12,71,73,462,Happy,Leisure
66,43,170,43,432,Sad,Leisure
39,76,26,49,435,Sad,Productive
13,87,159,163,342,Energetic,Leisure
135,1,124,159,329,Tired,Leisure
84,84,220,67,333,Neutral,Leisure
119,81,54,167,326,Neutral,Leisure
26,16,236,88,325,Tired,Leisure
180,38,155,138,339,Tired,Leisure
89,89,102,172,305,Happy,Leisure
81,74,104,114,356,Sad,Leisure
175,79,183,145,323,Sad,Leisure
26,44,42,117,448,Sad,Leisure
32,67,44,78,411,Tired,Leisure
129,53,0,24,470,Neutral,Productive
69,82,5,28,301,Energetic,Productive
73,27,94,39,467,Tired,Leisure
50,46,36,149,459,Happy,Leisure
45,44,60,5,415,Tired,Productive
121,27,162,170,474,Happy,Leisure
19,67,195,122,307,Energetic,Leisure
8,19,16,174,346,Sad,Leisure
179,85,33,97,408,Happy,Productive
47,89,109,62,427,Tired,Leisure
105,4,95,10,364,Happy,Productive
126,5,137,62,453,Tired,Leisure
40,18,77,103,476,Neutral,Leisure
148,18,86,76,386,Neutral,Productive
28,60,153,109,343,Neutral,Leisure
39,43,200,75,452,Energetic,Leisure
30,88,150,116,342,Happy,Leisure
96,31,10,46,439,Sad,Productive
165,45,69,86,340,Tired,Productive
46,51,200,98,420,Energetic,Leisure
69,44,227,137,363,Energetic,Leisure
12,55,33,161,360,Energetic,Leisure
36,77,236,101,472,Energetic,Leisure
63,54,101,159,455,Tired,Leisure
85,9,5,49,371,Neutral,Productive
143,10,113,20,478,Happy,Productive
114,10,217,107,479,Happy,Leisure
9,58,149,12,340,Energetic,Leisure
2,80,18,101,440,Neutral,Leisure
99,6,50,15,314,Tired,Productive
15,69,87,139,338,Energetic,Leisure
62,43,7,139,344,Tired,Leisure
91,14,103,96,301,Neutral,Leisure
106,55,233,170,474,Neutral,Leisure
45,72,125,86,385,Neutral,Leisure
115,80,2,130,364,Sad,Productive
30,38,237,155,448,Energetic,Leisure
128,77,53,97,345,Sad,Productive
36,80,88,29,306,Energetic,Leisure
126,42,224,18,408,Energetic,Leisure
100,69,6,18,328,Neutral,Productive
101,7,168,96,339,Happy,Leisure
90,47,66,75,357,Sad,Leisure
87,64,24,38,350,Sad,Productive
41,20,172,63,443,Neutral,Leisure
153,58,29,51,470,Sad,Productive
167,61,177,118,461,Happy,Leisure
170,60,41,152,325,Happy,Productive
124,22,152,88,335,Tired,Leisure
170,90,139,98,417,Happy,Productive
31,82,151,21,374,Energetic,Leisure
121,44,70,44,430,Neutral,Productive
150,19,115,47,300,Happy,Productive
36,68,186,176,476,Energetic,Leisure
121,26,171,38,460,Energetic,Leisure
122,32,87,60,473,Energetic,Productive
8,10,7,146,309,Happy,Leisure
161,22,23,176,336,Happy,Leisure
99,52,4,55,359,Happy,Productive
49,20,186,19,464,Tired,Leisure
39,37,56,82,414,Happy,Leisure
178,45,83,61,407,Tired,Productive
0,44,183,38,327,Energetic,Leisure
146,55,78,28,330,Tired,Productive
82,74,6,138,408,Tired,Productive
168,45,231,168,449,Happy,Leisure
17,16,136,96,363,Sad,Leisure
155,76,31,179,475,Neutral,Productive
164,84,44,61,379,Neutral,Productive
11,25,230,49,439,Happy,Leisure
117,33,161,22,302,Sad,Leisure
83,26,223,39,461,Sad,Leisure
119,11,173,162,409,Tired,Leisure
165,35,173,95,332,Sad,Leisure
16,62,73,87,471,Neutral,Leisure
63,79,135,32,314,Happy,Leisure
8,28,101,100,437,Sad,Leisure
18,34,153,89,409,Energetic,Leisure
12,33,1,168,448,Tired,Leisure
52,13,56,89,407,Tired,Leisure
89,22,40,88,418,Tired,Leisure
37,69,88,81,398,Energetic,Leisure
68,32,89,74,340,Energetic,Leisure
163,90,129,60,337,Sad,Productive
106,61,164,37,352,Tired,Leisure
72,2,158,166,335,Sad,Leisure
24,71,37,133,477,Neutral,Leisure
56,18,140,100,349,Tired,Leisure
148,81,236,176,467,Neutral,Leisure
95,77,28,132,357,Happy,Productive
113,24,231,6,470,Tired,Leisure
108,81,117,171,323,Happy,Leisure
28,18,123,83,395,Tired,Leisure
20,56,213,121,390,Neutral,Leisure
