study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
145,7,174,24,365,Tired,Leisure
171,41,239,78,379,Energetic,Leisure
91,59,154,125,448,Happy,Leisure
56,1,22,108,382,Sad,Leisure
48,81,36,122,399,Sad,Leisure
159,54,234,101,357,Sad,Leisure
88,21,33,158,411,Neutral,Leisure
20,53,49,162,358,Happy,Leisure
46,30,176,140,369,Happy,Leisure
26,11,118,35,304,Happy,Leisure
163,82,24,61,361,Tired,Productive
67,9,126,39,336,Energetic,Leisure
143,39,10,175,405,Tired,Leisure
10,7,86,97,424,Neutral,Leisure
2,86,49,129,318,Energetic,Leisure
45,37,169,148,442,Energetic,Leisure
138,2,161,29,475,Energetic,Leisure
60,23,198,61,466,Sad,Leisure
175,57,231,173,337,Sad,Leisure
85,63,94,3,441,Tired,Productive
97,68,5,89,459,Happy,Productive
34,78,17,83,475,Tired,Productive
33,19,119,24,404,Tired,Leisure
91,47,11,98,315,Happy,Productive
34,65,201,100,366,Happy,Leisure
50,4,46,132,311,Tired,Leisure
147,4,83,46,476,Tired,Productive
72,1,84,150,392,Tired,Leisure
132,54,196,45,310,Neutral,Leisure
75,9,207,88,305,Happy,Leisure
114,77,102,21,388,Neutral,Productive
64,33,167,134,473,Tired,Leisure
48,79,117,134,362,Sad,Leisure
107,5,82,101,302,Happy,Leisure
5,19,207,147,329,Neutral,Leisure
126,62,69,150,471,Happy,Leisure
175,11,24,59,443,Happy,Productive
25,62,229,177,366,Energetic,Leisure
180,79,119,132,471,Tired,Productive
34,90,84,18,369,Sad,Productive
41,24,10,37,382,Happy,Productive
165,14,186,70,426,Sad,Leisure
180,38,19,132,412,Neutral,Productive
134,36,137,157,377,Sad,Leisure
88,49,170,156,330,Tired,Leisure
71,19,143,115,303,Energetic,Leisure
53,88,227,116,366,Tired,Leisure
98,85,102,179,363,Neutral,Leisure
110,88,240,151,332,Happy,Leisure
2,17,4,148,402,Happy,Leisure
90,11,221,60,363,Energetic,Leisure
170,60,56,95,351,Sad,Productive
116,63,75,148,470,Sad,Leisure
69,16,173,38,376,Tired,Leisure
125,32,12,14,415,Sad,Productive
106,84,174,126,316,Energetic,Leisure
87,63,200,73,419,Sad,Leisure
92,83,108,150,310,Tired,Leisure
29,35,211,166,424,Energetic,Leisure
132,55,174,27,439,Sad,Leisure
127,37,10,117,399,Tired,Productive
53,67,235,112,328,Neutral,Leisure
109,40,115,2,407,Energetic,Productive
157,64,122,125,305,Energetic,Leisure
162,30,88,52,333,Sad,Productive
179,5,54,162,465,Tired,Leisure
17,22,197,43,387,Tired,Leisure
55,52,173,60,346,Sad,Leisure
117,66,46,16,407,Neutral,Productive
40,79,101,34,402,Neutral,Leisure
117,88,240,130,457,Sad,Leisure
150,58,3,93,421,Neutral,Productive
165,80,72,62,408,Tired,Productive
121,58,231,83,304,Happy,Leisure
54,35,198,40,355,Energetic,Leisure
138,3,8,5,311,Energetic,Productive
12,78,121,115,461,Energetic,Leisure
120,80,195,60,455,Sad,Leisure
161,23,108,26,387,Energetic,Productive
24,53,174,72,463,Happy,Leisure
87,19,94,132,367,Tired,Leisure
74,34,133,79,327,Tired,Leisure
120,87,213,134,402,Energetic,Leisure
163,54,32,37,468,Tired,Productive
109,67,12,121,456,Sad,Productive
71,28,167,48,402,Sad,Leisure
43,84,182,96,453,Sad,Leisure
168,63,78,32,471,Sad,Productive
93,14,200,94,439,Sad,Leisure
163,16,28,52,322,Neutral,Productive
100,8,151,163,381,Happy,Leisure
137,24,185,85,342,Neutral,Leisure
81,0,212,174,368,Tired,Leisure
155,40,157,152,446,Tired,Leisure
65,16,197,162,389,Energetic,Leisure
47,35,28,10,425,Sad,Productive
103,12,76,65,398,Tired,Leisure
135,41,184,151,326,Happy,Leisure
43,85,201,19,351,Sad,Leisure
122,60,234,127,450,Tired,Leisure
88,86,162,78,474,Sad,Leisure
82,48,134,24,407,Sad,Leisure
41,53,82,131,439,Sad,Leisure
18,64,240,80,352,Tired,Leisure
117,31,205,176,349,Sad,Leisure
174,77,228,158,388,Happy,Leisure
138,89,53,109,360,Neutral,Productive
125,84,239,126,344,Tired,Leisure
48,6,79,104,386,Tired,Leisure
173,56,7,40,316,Tired,Productive
125,32,93,149,425,Tired,Leisure
15,29,231,79,469,Sad,Leisure
38,57,66,156,373,Happy,Leisure
37,67,229,148,405,Tired,Leisure
73,14,85,174,302,Tired,Leisure
70,87,195,58,404,Happy,Leisure
107,83,52,89,364,Neutral,Productive
102,36,214,42,479,Neutral,Leisure
82,43,95,14,375,Energetic,Productive
34,75,0,116,345,Happy,Leisure
18,10,45,119,375,Energetic,Leisure
3,44,186,6,341,Neutral,Leisure
160,35,125,67,414,Sad,Productive
174,34,133,155,444,Sad,Leisure
156,30,31,90,417,Energetic,Productive
74,13,35,117,441,Neutral,Leisure
70,36,209,20,423,Happy,Leisure
137,71,70,14,433,Energetic,Productive
111,37,202,63,369,Neutral,Leisure
64,26,17,48,471,Energetic,Productive
55,14,146,52,429,Neutral,Leisure
128,55,66,113,464,Happy,Productive
75,23,103,178,463,Energetic,Leisure
26,1,74,127,343,Tired,Leisure
92,1,57,160,349,Tired,Leisure
33,22,239,83,465,Happy,Leisure
138,48,49,133,451,Neutral,Productive
37,13,57,86,310,Energetic,Leisure
167,38,130,52,340,Tired,Productive
155,57,208,13,399,Happy,Leisure
96,11,133,17,475,Sad,Leisure
9,31,82,125,436,Tired,Leisure
111,15,55,55,354,Sad,Productive
28,22,167,74,333,Tired,Leisure
170,0,93,72,423,Tired,Productive
166,75,227,106,387,Sad,Leisure
76,63,3,81,317,Tired,Productive
12,43,225,135,444,Happy,Leisure
148,22,60,175,415,Sad,Leisure
26,50,69,142,458,Sad,Leisure
166,9,49,49,401,Tired,Productive
172,53,22,34,303,Happy,Productive
54,80,140,137,444,Neutral,Leisure
1,85,23,130,347,Neutral,Leisure
104,42,54,26,444,Happy,Productive
70,0,51,54,473,Energetic,Leisure
166,50,225,178,330,Energetic,Leisure
23,40,81,27,315,Tired,Leisure
180,38,198,163,361,Energetic,Leisure
13,63,102,22,466,Sad,Leisure
25,58,98,57,359,Tired,Leisure
84,56,100,147,440,Neutral,Leisure
12,30,88,40,325,Neutral,Leisure
74,52,128,177,331,Sad,Leisure
172,79,100,115,326,Neutral,Productive
136,71,52,6,395,Energetic,Productive
117,14,142,144,386,Tired,Leisure
151,28,4,154,411,Energetic,Productive
115,8,43,118,365,Energetic,Leisure
41,75,101,148,392,Sad,Leisure
93,31,121,129,479,Sad,Leisure
6,72,95,9,329,Sad,Leisure
164,80,63,130,453,Energetic,Productive
68,0,3,112,335,Sad,Leisure
168,52,146,59,430,Tired,Productive
137,7,179,8,461,Neutral,Leisure
38,88,24,21,308,Energetic,Productive
179,17,237,162,404,Happy,Leisure
139,49,217,140,388,Sad,Leisure
127,68,60,50,332,Sad,Productive
67,16,114,133,305,Energetic,Leisure
32,48,210,30,368,Happy,Leisure
142,25,200,45,445,Tired,Leisure
97,33,153,59,306,Energetic,Leisure
127,7,113,171,400,Tired,Leisure
36,84,121,2,391,Neutral,Leisure
76,19,7,172,447,Happy,Leisure
95,88,83,104,399,Energetic,Leisure
80,20,196,41,446,Tired,Leisure
42,4,71,164,403,Neutral,Leisure
70,69,176,89,376,Energetic,Leisure
65,42,112,146,475,Energetic,Leisure
131,66,65,19,479,Energetic,Productive
78,32,204,137,453,Neutral,Leisure
128,19,203,53,374,Sad,Leisure
148,62,38,52,417,Energetic,Productive
116,89,218,14,358,Energetic,Leisure
172,2,8,76,448,Happy,Productive
15,40,135,7,341,Energetic,Leisure
114,31,114,51,315,Tired,Leisure
31,82,190,75,461,Neutral,Leisure
94,89,160,159,443,Energetic,Leisure
124,16,164,103,470,Tired,Leisure
54,6,175,128,467,Tired,Leisure
146,82,85,40,424,Neutral,Productive
5,9,225,129,460,Sad,Leisure
146,75,205,121,428,Energetic,Leisure
5,50,158,33,433,Neutral,Leisure
44,30,63,105,326,Tired,Leisure
80,74,41,77,445,Energetic,Productive
142,13,141,5,363,Tired,Productive
14,90,238,45,417,Happy,Leisure
16,55,24,170,362,Happy,Leisure
138,45,161,58,428,Sad,Leisure
34,11,107,158,424,Energetic,Leisure
135,13,188,25,475,Happy,Leisure
41,59,31,6,423,Happy,Productive
135,72,52,128,403,Neutral,Productive
5,23,104,142,321,Neutral,Leisure
177,68,61,160,304,Neutral,Productive
47,63,163,100,321,Happy,Leisure
122,60,27,178,412,Neutral,Leisure
53,27,71,5,377,Happy,Productive
73,2,198,147,367,Tired,Leisure
148,67,205,146,480,Sad,Leisure
145,20,104,130,380,Neutral,Leisure
78,20,134,162,471,Happy,Leisure
84,35,96,31,472,Happy,Leisure
69,51,35,17,400,Sad,Productive
2,48,165,6,464,Tired,Leisure
152,72,152,1,311,Happy,Productive
76,19,173,101,472,Tired,Leisure
74,30,138,122,433,Energetic,Leisure
35,54,23,164,456,Neutral,Leisure
60,56,97,110,346,Happy,Leisure
100,22,25,179,479,Energetic,Leisure
43,67,212,9,340,Sad,Leisure
137,0,43,39,302,Energetic,Productive
63,28,184,159,408,Energetic,Leisure
30,50,191,131,328,Happy,Leisure
35,62,215,156,377,Energetic,Leisure
154,71,140,166,402,Neutral,Leisure
100,1,46,133,324,Energetic,Leisure
68,0,91,108,396,Energetic,Leisure
32,1,218,13,441,Tired,Leisure
19,16,98,1,343,Neutral,Leisure
81,51,192,112,326,Sad,Leisure
112,16,177,130,349,Happy,Leisure
18,74,34,41,450,Tired,Productive
162,56,71,14,314,Energetic,Productive
89,50,214,17,401,Tired,Leisure
177,25,3,20,353,Happy,Productive
124,74,172,67,436,Tired,Leisure
178,59,47,83,457,Sad,Productive
121,27,228,121,441,Tired,Leisure
59,44,214,31,475,Sad,Leisure
8,54,46,70,306,Neutral,Leisure
22,36,226,28,425,Tired,Leisure
70,28,77,30,452,Neutral,Leisure
160,42,73,64,303,Energetic,Productive
66,39,235,125,314,Sad,Leisure
90,90,199,58,461,Energetic,Leisure
151,20,26,63,328,Energetic,Productive
43,64,163,161,344,Energetic,Leisure
89,64,166,114,322,Happy,Leisure
125,80,26,29,402,Tired,Productive
68,29,205,141,379,Energetic,Leisure
134,70,145,100,308,Tired,Leisure
31,74,220,167,480,Tired,Leisure
29,23,88,113,342,Sad,Leisure
177,40,85,61,367,Sad,Productive
17,68,165,168,443,Sad,Leisure
177,19,126,145,345,Sad,Leisure
164,90,238,91,479,Tired,Leisure
34,1,142,100,392,Neutral,Leisure
173,66,128,101,468,Tired,Productive
10,5,74,18,361,Happy,Leisure
69,42,201,180,329,Energetic,Leisure
66,0,153,16,438,Tired,Leisure
102,76,136,84,433,Happy,Leisure
2,75,141,18,305,Neutral,Leisure
15,56,164,0,426,Sad,Leisure
145,15,196,172,424,Sad,Leisure
27,13,95,93,320,Happy,Leisure
69,42,93,83,371,Tired,Leisure
86,56,101,112,355,Happy,Leisure
88,48,51,25,444,Happy,Productive
150,69,82,109,443,Tired,Productive
71,33,12,50,361,Neutral,Productive
126,68,226,47,461,Sad,Leisure
170,33,81,134,302,Neutral,Leisure
58,33,64,175,341,Neutral,Leisure
114,23,90,168,313,Tired,Leisure
67,89,25,75,352,Neutral,Productive
132,5,70,153,480,Sad,Leisure
123,57,117,153,417,Energetic,Leisure
24,57,121,139,375,Happy,Leisure
126,74,134,53,339,Happy,Productive
103,3,221,80,349,Sad,Leisure
26,34,239,106,361,Neutral,Leisure
114,15,69,155,351,Happy,Leisure
56,8,64,56,371,Happy,Leisure
130,44,201,54,328,Energetic,Leisure
31,59,38,138,417,Happy,Leisure
47,72,128,71,326,Neutral,Leisure
153,54,19,105,370,Neutral,Productive
178,73,107,125,346,Energetic,Productive
138,63,154,106,454,Sad,Leisure
71,72,36,79,353,Tired,Productive
105,34,96,61,453,Sad,Leisure
16,53,60,92,391,Happy,Leisure
112,18,97,100,435,Neutral,Leisure
63,52,166,5,421,Happy,Leisure
112,47,11,154,366,Sad,Leisure
70,12,34,92,379,Neutral,Leisure
79,62,31,100,453,Happy,Productive
98,35,96,137,453,Neutral,Leisure
19,62,141,0,326,Energetic,Leisure
81,82,139,155,385,Happy,Leisure
129,33,94,151,335,Happy,Leisure
54,61,56,0,379,Energetic,Productive
32,86,2,165,460,Happy,Leisure
65,45,125,68,479,Neutral,Leisure
31,2,163,126,314,Energetic,Leisure
124,37,0,156,303,Neutral,Productive
68,33,23,40,471,Happy,Productive
149,6,80,92,358,Sad,Leisure
16,79,95,123,326,Happy,Leisure
127,33,47,51,329,Sad,Productive
76,18,131,21,421,Energetic,Leisure
118,6,54,13,352,Happy,Productive
134,30,30,22,464,Energetic,Productive
70,51,210,115,446,Energetic,Leisure
62,66,179,131,362,Neutral,Leisure
85,22,182,66,420,Sad,Leisure
97,12,108,179,457,Happy,Leisure
177,61,112,175,378,Tired,Leisure
38,70,211,27,346,Happy,Leisure
112,40,195,75,447,Tired,Leisure
137,39,64,100,397,Happy,Productive
171,45,233,147,384,Energetic,Leisure
52,80,222,94,471,Tired,Leisure
35,59,173,130,377,Tired,Leisure
166,69,131,25,342,Sad,Productive
55,10,137,55,345,Tired,Leisure
147,55,112,84,383,Happy,Productive
77,54,108,66,387,Tired,Leisure
114,5,134,59,457,Happy,Leisure
41,39,157,36,403,Energetic,Leisure
89,36,32,42,309,Tired,Productive
153,29,160,53,320,Sad,Leisure
17,68,115,40,410,Sad,Leisure
95,6,1,173,388,Tired,Leisure
91,77,33,2,378,Tired,Productive
147,81,6,78,380,Energetic,Productive
173,15,206,102,371,Neutral,Leisure
173,26,170,169,326,Neutral,Leisure
67,29,103,125,389,Tired,Leisure
116,77,169,62,407,Sad,Leisure
166,15,151,85,441,Sad,Leisure
93,84,102,161,390,Happy,Leisure
99,57,74,140,351,Tired,Leisure
27,46,67,122,420,Energetic,Leisure
84,38,31,171,423,Neutral,Leisure
23,84,145,12,403,Sad,Leisure
57,25,134,142,405,Sad,Leisure
144,84,24,19,464,Neutral,Productive
47,23,187,37,376,Tired,Leisure
138,35,14,128,345,Tired,Productive
128,38,26,108,382,Happy,Productive
31,37,97,92,361,Energetic,Leisure
159,50,57,47,329,Neutral,Productive
47,43,7,17,378,Happy,Productive
50,31,119,38,382,Sad,Leisure
24,59,158,49,325,Energetic,Leisure
141,90,168,161,469,Tired,Leisure
88,40,229,105,384,Happy,Leisure
8,65,189,173,327,Energetic,Leisure
80,28,61,4,401,Sad,Productive
49,35,187,152,398,Happy,Leisure
50,4,88,104,320,Happy,Leisure
0,52,14,87,392,Tired,Leisure
156,47,212,76,340,Sad,Leisure
33,78,6,103,409,Neutral,Productive
158,89,111,19,408,Tired,Productive
89,3,94,102,440,Tired,Leisure
26,59,16,105,367,Happy,Leisure
124,68,196,39,336,Sad,Leisure
57,30,147,93,455,Happy,Leisure
125,68,156,126,331,Tired,Leisure
9,78,155,114,364,Neutral,Leisure
113,64,26,128,444,Sad,Productive
80,10,95,75,434,Sad,Leisure
16,61,158,111,449,Energetic,Leisure
100,57,215,33,426,Tired,Leisure
155,70,77,139,364,Happy,Productive
164,7,149,11,331,Tired,Productive
159,9,39,167,311,Sad,Leisure
50,24,41,132,478,Neutral,Leisure
116,58,240,6,313,Tired,Leisure
65,54,182,107,380,Tired,Leisure
62,57,68,106,384,Neutral,Leisure
145,85,238,73,349,Neutral,Leisure
71,59,211,74,321,Sad,Leisure
104,87,62,166,403,Tired,Leisure
118,61,214,119,307,Sad,Leisure
3,11,62,84,388,Neutral,Leisure
63,67,234,167,439,Sad,Leisure
31,16,6,25,332,Energetic,Productive
22,86,87,0,476,Happy,Productive
33,41,194,65,317,Neutral,Leisure
118,39,232,37,428,Tired,Leisure
11,86,5,77,332,Tired,Productive
177,52,194,180,370,Sad,Leisure
117,4,239,138,377,Energetic,Leisure
128,74,180,96,452,Energetic,Leisure
8,53,137,147,319,Sad,Leisure
130,38,76,48,341,Energetic,Productive
160,20,152,40,460,Sad,Leisure
142,76,100,68,310,Neutral,Productive
80,87,158,150,471,Neutral,Leisure
155,87,43,176,306,Sad,Productive
133,18,140,44,344,Neutral,Leisure
82,25,26,81,307,Sad,Leisure
42,79,203,2,404,Sad,Leisure
75,83,203,56,409,Happy,Leisure
158,38,56,126,422,Happy,Productive
125,57,192,160,385,Neutral,Leisure
10,11,59,91,352,Energetic,Leisure
69,74,196,116,406,Happy,Leisure
71,90,202,1,310,Tired,Leisure
57,74,34,30,329,Happy,Productive
94,29,105,106,381,Tired,Leisure
107,35,226,81,414,Happy,Leisure
161,5,55,63,316,Neutral,Productive
92,66,105,115,399,Neutral,Leisure
144,57,0,137,362,Happy,Productive
58,31,203,142,315,Neutral,Leisure
115,21,228,147,476,Happy,Leisure
39,46,182,144,334,Energetic,Leisure
147,15,45,106,397,Sad,Productive
84,25,211,51,466,Happy,Leisure
170,71,220,119,355,Neutral,Leisure
126,51,235,137,442,Sad,Leisure
57,24,42,173,349,Happy,Leisure
132,31,43,90,337,Sad,Productive
32,75,212,28,448,Tired,Leisure
40,28,64,75,380,Sad,Leisure
2,36,176,28,327,Tired,Leisure
22,62,153,164,352,Sad,Leisure
172,9,237,15,324,Neutral,Leisure
137,2,140,132,464,Energetic,Leisure
61,65,240,65,419,Sad,Leisure
0,86,35,148,350,Tired,Leisure
52,18,180,10,464,Tired,Leisure
72,57,92,122,351,Sad,Leisure
22,14,19,102,416,Happy,Leisure
64,60,151,5,309,Happy,Leisure
147,70,7,179,362,Sad,Productive
87,90,143,147,465,Tired,Leisure
122,50,8,46,305,Tired,Productive
64,46,177,107,460,Energetic,Leisure
14,53,33,66,391,Energetic,Leisure
58,89,3,0,455,Happy,Productive
32,17,12,119,445,Neutral,Leisure
61,29,45,102,363,Happy,Leisure
101,43,229,150,387,Neutral,Leisure
134,16,174,134,372,Neutral,Leisure
120,21,54,157,395,Sad,Leisure
155,23,168,17,335,Sad,Leisure
62,21,36,133,396,Tired,Leisure
53,66,6,27,381,Happy,Productive
8,25,178,85,452,Happy,Leisure
164,70,2,87,344,Energetic,Productive
102,45,202,115,474,Sad,Leisure
23,56,163,124,418,Sad,Leisure
37,8,134,102,305,Tired,Leisure
42,70,127,85,341,Energetic,Leisure
8,1,124,123,416,Energetic,Leisure
88,90,88,0,404,Tired,Productive
98,21,152,13,334,Tired,Leisure
63,35,105,85,440,Happy,Leisure
157,44,116,81,330,Tired,Productive
71,1,225,173,361,Happy,Leisure
20,59,11,164,413,Tired,Leisure
153,36,13,144,436,Energetic,Productive
128,57,128,136,480,Neutral,Leisure
173,58,39,155,333,Neutral,Productive
7,81,240,57,348,Tired,Leisure
123,84,78,59,322,Energetic,Productive
37,40,150,15,325,Neutral,Leisure
12,23,51,101,308,Neutral,Leisure
58,10,91,20,322,Happy,Leisure
71,29,51,25,459,Sad,Productive
47,6,199,146,395,Sad,Leisure
65,48,175,97,371,Sad,Leisure
124,19,182,116,353,Energetic,Leisure
88,79,92,38,338,Neutral,Productive
117,47,45,46,372,Tired,Productive
166,32,240,165,397,Energetic,Leisure
177,0,94,15,382,Energetic,Productive
43,66,179,128,319,Sad,Leisure
86,27,9,134,329,Tired,Leisure
118,84,112,131,344,Sad,Leisure
171,56,35,68,314,Sad,Productive
59,13,165,28,325,Neutral,Leisure
143,84,45,117,463,Sad,Productive
169,24,114,31,372,Tired,Productive
18,41,200,24,371,Happy,Leisure
106,77,37,64,325,Sad,Productive
99,28,207,137,439,Tired,Leisure
71,73,144,25,375,Tired,Leisure
121,90,168,129,409,Tired,Leisure
173,30,82,1,349,Energetic,Productive
97,13,52,102,429,Tired,Leisure
21,79,11,161,344,Tired,Leisure
85,10,209,21,319,Sad,Leisure
49,36,210,129,374,Energetic,Leisure
142,50,179,161,375,Neutral,Leisure
148,69,131,94,301,Tired,Leisure
53,11,207,86,474,Energetic,Leisure
94,36,25,43,455,Energetic,Productive
68,4,28,152,332,Happy,Leisure
48,0,181,95,340,Sad,Leisure
110,52,44,113,364,Tired,Productive
170,37,109,38,362,Happy,Productive
31,17,190,21,471,Happy,Leisure
71,20,163,82,479,Neutral,Leisure
169,40,127,122,399,Happy,Leisure
119,83,149,51,400,Energetic,Productive
51,45,40,172,475,Energetic,Leisure
162,49,192,90,312,Happy,Leisure
97,57,133,45,304,Sad,Leisure
5,65,160,140,302,Neutral,Leisure
97,2,195,55,312,Neutral,Leisure
29,79,53,70,318,Sad,Leisure
117,70,237,143,321,Happy,Leisure
103,40,211,143,316,Energetic,Leisure
111,0,197,174,315,Sad,Leisure
87,72,18,84,447,Happy,Productive
178,29,51,127,404,Energetic,Productive
66,71,130,128,313,Happy,Leisure
34,33,13,85,478,Tired,Leisure
160,54,88,161,353,Happy,Leisure
73,88,57,45,421,Energetic,Productive
97,86,163,146,473,Energetic,Leisure
149,79,189,125,322,Energetic,Leisure
179,86,217,164,444,Energetic,Leisure
174,46,123,1,326,Sad,Productive
49,69,111,53,383,Tired,Leisure
64,2,43,52,444,Tired,Leisure
24,35,116,91,322,Happy,Leisure
94,80,141,119,325,Energetic,Leisure
99,59,227,138,388,Neutral,Leisure
36,15,67,67,480,Neutral,Leisure
1,58,83,137,354,Happy,Leisure
111,18,165,47,366,Energetic,Leisure
26,44,67,169,417,Tired,Leisure
48,18,166,27,433,Energetic,Leisure
73,35,151,87,469,Happy,Leisure
68,71,226,169,471,Happy,Leisure
167,4,193,16,478,Neutral,Leisure
174,8,115,20,452,Happy,Productive
166,25,200,73,382,Neutral,Leisure
92,23,174,0,303,Energetic,Leisure
129,71,97,70,405,Tired,Productive
109,1,77,124,422,Tired,Leisure
131,41,46,38,453,Tired,Productive
116,33,9,104,380,Tired,Productive
143,44,65,17,471,Energetic,Productive
46,68,96,37,437,Energetic,Leisure
166,33,201,107,387,Sad,Leisure
176,72,10,163,354,Neutral,Productive
17,32,162,105,388,Energetic,Leisure
163,0,199,138,349,Tired,Leisure
159,58,75,22,476,Tired,Productive
132,60,20,104,350,Energetic,Productive
102,12,94,1,356,Neutral,Productive
93,16,54,84,409,Happy,Leisure
165,13,135,129,324,Sad,Leisure
77,2,61,151,321,Energetic,Leisure
27,69,230,149,451,Tired,Leisure
23,56,12,50,451,Tired,Productive
82,78,5,166,353,Happy,Leisure
168,27,158,111,304,Energetic,Leisure
58,40,37,106,398,Happy,Leisure
34,72,56,28,382,Sad,Productive
47,1,18,125,474,Neutral,Leisure
84,19,99,66,310,Tired,Leisure
97,25,112,157,422,Happy,Leisure
175,62,178,167,422,Tired,Leisure
104,86,3,160,410,Sad,Productive
93,82,158,76,442,Energetic,Leisure
179,23,161,66,410,Happy,Leisure
71,58,89,40,397,Neutral,Leisure
104,9,169,118,394,Energetic,Leisure
63,18,166,130,309,Sad,Leisure
117,66,192,65,386,Happy,Leisure
61,69,59,10,311,Neutral,Productive
101,74,177,161,317,Neutral,Leisure
95,32,2,110,414,Energetic,Productive
101,35,107,164,312,Tired,Leisure
12,11,89,120,404,Happy,Leisure
169,77,221,9,305,Neutral,Productive
127,55,27,21,373,Energetic,Productive
128,73,167,20,326,Neutral,Productive
69,7,32,117,452,Neutral,Leisure
53,5,21,152,347,Tired,Leisure
5,77,74,105,325,Happy,Leisure
25,40,111,173,314,Happy,Leisure
155,57,122,58,416,Tired,Productive
170,13,176,5,460,Happy,Productive
108,87,201,66,473,Sad,Leisure
49,37,234,73,432,Sad,Leisure
161,29,82,86,328,Neutral,Productive
18,0,50,180,365,Energetic,Leisure
103,62,7,50,395,Energetic,Productive
140,59,183,105,426,Energetic,Leisure
110,13,35,51,444,Tired,Productive
113,75,223,1,455,Sad,Leisure
26,5,186,130,381,Happy,Leisure
157,38,63,3,455,Sad,Productive
141,59,79,172,392,Tired,Leisure
94,81,227,149,339,Energetic,Leisure
171,44,90,143,346,Sad,Leisure
163,75,10,157,406,Happy,Productive
15,46,110,159,430,Tired,Leisure
16,75,130,171,331,Tired,Leisure
176,47,196,97,405,Energetic,Leisure
112,87,90,21,398,Neutral,Productive
70,82,136,140,377,Neutral,Leisure
135,12,144,63,328,Energetic,Leisure
168,64,79,159,443,Neutral,Leisure
136,39,99,170,446,Neutral,Leisure
82,66,36,141,321,Neutral,Leisure
19,21,4,118,336,Neutral,Leisure
1,9,211,88,301,Energetic,Leisure
96,47,129,114,362,Energetic,Leisure
40,8,98,75,375,Tired,Leisure
56,76,81,141,316,Tired,Leisure
49,46,167,154,358,Energetic,Leisure
42,8,201,101,454,Sad,Leisure
122,7,174,60,367,Sad,Leisure
18,60,7,114,367,Sad,Leisure
175,89,230,27,383,Energetic,Productive
